id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,file_size,token_count,coverage
PG48120,Der deutsche Durst: Methyologische Skizzen der deutschen Kulturgeschichte,"Bauer, Max",1861.0,1932.0,['de'],18.0,"{'Germans', 'Alcoholic beverages -- Germany', 'Germany -- Social life and customs', 'Drinking customs'}",Text,474.0,73348.0,0.9545181872716366
PG10507,"Mary, Erzählung","Bjørnson, Bjørnstjerne",1832.0,1910.0,['de'],5.0,{'Norway -- Fiction'},Text,260.52,45043.0,0.9838598672379726
PG17143,Der niegeküßte Mund: Drei Erzählungen,"Wassermann, Jakob",1873.0,1934.0,['de'],7.0,{'Germany -- Fiction'},Text,236.65,38418.0,0.9763392159925035
PG2320,Novelle,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],44.0,{'Nobility -- Fiction'},Text,44.47,7099.0,0.9733765319059022
PG23393,Japanische Märchen,,,,['de'],284.0,"{'Fairy tales', 'Folklore -- Japan'}",Text,164.37,27856.0,0.979035037334865
PG44386,Das Liebeskonzil: Eine Himmels-Tragödie in fünf Aufzügen,"Panizza, Oskar",1853.0,1921.0,['de'],10.0,{'German drama -- 19th century'},Text,93.57,15142.0,0.974177783648131
PG48965,Fauna der Nassauischen Mollusken,"Kobelt, Wilhelm",1840.0,1916.0,['de'],2.0,{'Mollusks -- Germany -- Hesse-Nassau'},Text,525.32,77792.0,0.9500205676676264
PG36862,"Nicht da, nicht dort","Ehrenstein, Albert",1886.0,1950.0,['de'],19.0,{'German literature'},Text,92.79,13741.0,0.9474565169929409
PG53054,"Simplicianische Schriften, Erster Theil (von 2)","Grimmelshausen, Hans Jacob Christoph von",1621.0,1676.0,['de'],16.0,"{""Thirty Years' War, 1618-1648 -- Fiction""}",Text,586.27,94362.0,0.9576100548949789
PG48765,Der Sinn und Wert des Lebens,"Eucken, Rudolf",1846.0,1926.0,['de'],17.0,"{'Values', 'Life'}",Text,291.26,44033.0,0.9780391978743216
PG6725,Othello,"Hauff, Wilhelm",1802.0,1827.0,['de'],16.0,{'Nobility -- Fiction'},Text,86.61,14538.0,0.9863117347640666
PG39529,Geschichte der Neueren Deutschen Chirurgie,"Küster, Ernst Georg Ferdinand",1839.0,1930.0,['de'],18.0,{'Surgery -- Germany -- History'},Text,342.38,48275.0,0.9662972553081305
PG9632,Die Richterin,"Meyer, Conrad Ferdinand",1825.0,1898.0,['de'],17.0,"{'Charlemagne, Emperor, 742-814 -- Fiction', 'Switzerland -- Fiction'}",Text,132.45,22411.0,0.974387577528892
PG21000,Faust: Eine Tragödie,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],374.0,"{'Legends -- Germany -- Drama', 'Magicians -- Drama', 'Faust, -approximately 1540 -- Drama', 'German poetry'}",Text,167.4,29931.0,0.9716347599478802
PG46465,Der Erbe: Roman. Dritter Band.,"Gerstäcker, Friedrich",1816.0,1872.0,['de'],3.0,{'German fiction -- 19th century'},Text,339.3,57356.0,0.9860171560080898
PG32358,Timur: Novellen,"Edschmid, Kasimir",1890.0,1966.0,['de'],12.0,"{'Fiction', 'Short stories, German'}",Text,195.01,33607.0,0.971077454101824
PG56520,Der Weihnachtsabend: Eine Erzählung zum Weihnachtsgeschenke für Kinder,"Schmid, Christoph von",1768.0,1854.0,['de'],4.0,set(),Text,123.74,20885.0,0.978644960497965
PG39624,Der Kinderkreuzzug,"Schwob, Marcel",1867.0,1905.0,['de'],20.0,"{""Children's Crusade, 1212 -- Fiction""}",Text,35.6,6017.0,0.9817184643510055
PG51567,Die Geschichte der Dampfmaschine bis James Watt,"Geitel, Max",1853.0,1926.0,['de'],9.0,{'Steam-engines -- History'},Text,246.44,37332.0,0.9675613414764813
PG24175,Und die ihr alle meine Brüder seid,"Frohnmeyer, Ida",1882.0,1968.0,['de'],9.0,"{'Short stories', 'Bayern (Bavaria, Germany : Province) -- Fiction', 'Germany -- Emigration and immigration'}",Text,139.81,23793.0,0.9839868868995083
PG36933,Zaubermärchen,"Ehrenstein, Albert",1886.0,1950.0,['de'],24.0,{'German literature'},Text,73.68,10944.0,0.9395102339181286
PG9810,Man kann nie wissen: Komödie in vier Akten,"Shaw, Bernard",1856.0,1950.0,['de'],30.0,"{'Fathers -- Drama', 'Children -- Drama', 'Wives -- Drama', 'England -- Drama', 'Comedies', 'Runaway husbands -- Drama'}",Text,222.49,36314.0,0.97755686512089
PG52299,Die Karikatur im Weltkriege,"Schulz-Besser, Ernst",1873.0,,['de'],22.0,"{'World War, 1914-1918 -- Humor, caricatures, etc.'}",Text,142.31,21712.0,0.9737011790714812
PG9099,Der Weinhüter,"Heyse, Paul",1830.0,1914.0,['de'],8.0,{'Italy -- Fiction'},Text,188.28,32112.0,0.973623567513702
PG49722,Briefe aus Aulestad an seine Tochter Bergliot Ibsen,"Bjørnson, Bjørnstjerne",1832.0,1910.0,['de'],4.0,"{'Bjørnson, Bjørnstjerne, 1832-1910 -- Correspondence', 'Authors, Norwegian -- 19th century -- Correspondence'}",Text,202.36,34267.0,0.9785799749029679
PG31834,Lebenslauf des heiligen Wonnebald Pück: Eine Erzählung,"Huch, Ricarda",1864.0,1947.0,['de'],11.0,{'German fiction -- 20th century'},Text,155.0,24228.0,0.9759782070331847
PG47941,Das Labyrinth: Ein Lebenslauf aus dem 18. Jahrhundert,"Seidel, Ina",1885.0,1974.0,['de'],9.0,"{'Forster, Georg, 1754-1794 -- Fiction'}",Text,868.27,138227.0,0.9746938007769828
PG51208,Gedanken über Religion: Die religiöse Entwicklung eines Naturforschers vom Atheismus zum Christentum.,"Romanes, George John",1848.0,1894.0,['de'],9.0,{'Religion and science'},Text,296.26,44744.0,0.9884900768818166
PG53592,Friedrich Nietzsche: Ein Kämpfer gegen seine Zeit,"Steiner, Rudolf",1861.0,1925.0,['de'],18.0,"{'Nietzsche, Friedrich Wilhelm, 1844-1900'}",Text,172.47,26857.0,0.9843616189447816
PG53483,Versuch über die physische Erziehung der Kinder,"Wurzer, Ferdinand",1765.0,1844.0,['de'],7.0,"{'Children -- Health and hygiene', 'Child rearing'}",Text,226.31,36363.0,0.9730495283667464
PG13921,"Volks-Kochbuch: für Schule, Fortbildungsschule und Haus","Heyl, Hedwig",1850.0,1934.0,['de'],136.0,{'Cooking'},Text,201.94,31528.0,0.9513765541740675
PG45664,Gedichte: Sechste vermehrte Auflage,"Kempner, Friederike",1836.0,1904.0,['de'],8.0,{'Poetry'},Text,142.68,24449.0,0.9660108797905845
PG53713,Das österreichische Antlitz: Essays,"Salten, Felix",1869.0,1945.0,['de'],19.0,"{'Austria -- Social life and customs', 'Austria -- Intellectual life', 'Vienna (Austria) -- Intellectual life', 'Vienna (Austria) -- Social life and customs'}",Text,277.26,43572.0,0.9703020288258515
PG45548,Kindheit,"Frank, Leonhard",1882.0,1961.0,['de'],3.0,"{'Short stories', 'German fiction -- 20th century'}",Text,28.26,4529.0,0.9684257010377567
PG53239,Gesichte: Essays und andere Geschichten,"Lasker-Schüler, Else",1869.0,1945.0,['de'],30.0,{'German literature -- 20th century'},Text,194.04,30778.0,0.955877574891156
PG47797,Nein und Ja: Roman,"Flake, Otto",1880.0,1963.0,['de'],4.0,{'German literature -- 20th century'},Text,409.47,64971.0,0.9732957781163903
PG9049,Libussa: Trauerspiel in fünf Aufzügen,"Grillparzer, Franz",1791.0,1872.0,['de'],6.0,{'Drama'},Text,124.95,22127.0,0.9027884485018304
PG52185,Die deutsche Karikatur im 19. Jahrhundert,"Hermann, Georg",1871.0,1943.0,['de'],29.0,"{'Caricatures and cartoons -- Germany -- History -- 19th century', 'German wit and humor, Pictorial'}",Text,241.39,35935.0,0.9702240155836928
PG6503,Der Neffe als Onkel: Lustspiel in drei Aufzuegen. Aus dem Franzoesischen des Picard,"Schiller, Friedrich",1759.0,1805.0,['de'],13.0,{'Comedies'},Text,72.04,12351.0,0.9476965427900574
PG44639,Der Junker von Denow; Ein Geheimnis; Ein Besuch; Auf dem Altenteil: Erzählungen,"Raabe, Wilhelm",1831.0,1910.0,['de'],4.0,{'German fiction -- 19th century'},Text,163.54,26695.0,0.968458512830118
PG43687,Theophano: Oper in drei Aufzügen,"Graener, Paul",1872.0,1944.0,['de'],4.0,{'Operas -- Librettos'},Text,34.76,5805.0,0.9750215331610681
PG48040,Das Bücher-Dekameron: Eine Zehn-Nächte-Tour durch die europäische Gesellschaft und Literatur,"Edschmid, Kasimir",1890.0,1966.0,['de'],11.0,"{'Europe -- Social life and customs', 'European literature -- History and criticism', 'Literature, Modern -- History and criticism'}",Text,535.6,83749.0,0.9718324994925313
PG54574,"Lustreise ins Morgenland, Zweiter Theil (von 2)","Tobler, Titus",,,['de'],4.0,set(),Text,327.45,51176.0,0.9587892762232296
PG51586,"Welt- und Lebenanschauungen; hervorgegangen aus Religion, Philosophie und Naturerkenntnis","Weinstein, Max B. (Max Bernhard)",1852.0,,['de'],15.0,"{'Ontology', 'Religion -- History', 'Philosophy of nature', 'Philosophy -- History'}",Text,957.45,148893.0,0.9740014641386767
PG2410,Wilhelm Meisters Wanderjahre — Band 2,"Goethe, Johann Wolfgang von",1749.0,1832.0,['de'],21.0,"{'Alps -- Fiction', 'Italy -- Fiction', 'Bildungsromans'}",Text,308.16,48079.0,0.9791385012167474
PG49044,"Die Reden Gotamo Buddhos. Mittlere Sammlung, dritter Band",,,,['de'],6.0,{'Buddhism'},Text,854.71,134331.0,0.9431925616573985
PG40564,Jeremias: Eine dramatische Dichtung in neun Bildern,"Zweig, Stefan",1881.0,1942.0,['de'],52.0,{'Jeremiah (Biblical prophet) -- Drama'},Text,324.06,56686.0,0.9768020322478214
PG34521,Das Buch der Bilder,"Rilke, Rainer Maria",1875.0,1926.0,['de'],68.0,{'German poetry'},Text,84.45,14905.0,0.9764508554176451
PG48570,Wasserjungfern: Geschichten von Sommerboten und Sonnenkündern,"Löns, Hermann",1866.0,1914.0,['de'],3.0,{'Dragonflies'},Text,105.84,17215.0,0.9577112982863781
PG46184,Frau Jenny Treibel: Roman aus der Berliner Gesellschaft,"Fontane, Theodor",1819.0,1898.0,['de'],39.0,"{'Berlin (Germany) -- Social life and customs -- 19th century -- Fiction', 'German fiction -- 19th century'}",Text,356.31,58800.0,0.9790816326530613
PG40261,"Zwei offene Briefe an Dr. J. Spaeth, Professor der Geburtshilfe an der k. k. Josefs-Akademie in Wien, und an Hofrath Dr. F. W. Scanzoni, Professor der Geburtshilfe zu Würzburg","Semmelweis, Ignác Fülöp",1818.0,1865.0,['de'],10.0,"{'Antiseptics in obstetrics', 'Puerperal septicemia'}",Text,25.89,3895.0,0.9553273427471117
PG55559,Von Wundern und Tieren: Neue naturwissenschaftliche Plaudereien,"Bölsche, Wilhelm",1861.0,1939.0,['de'],14.0,"{'Zoology', 'Animal behavior'}",Text,389.48,57987.0,0.9483849828409816
PG12267,Aus meinem Leben — Erster Teil,"Bebel, August",1840.0,1913.0,['de'],28.0,"{'Politicians -- Germany -- Biography', 'Bebel, August, 1840-1913', 'Socialists -- Germany -- Biography', 'Autobiographies'}",Text,419.67,61915.0,0.9755794234030526
PG38158,Die Phantasie in der Malerei,"Liebermann, Max",1847.0,1935.0,['de'],14.0,"{'Aesthetics', 'Painting'}",Text,60.72,9603.0,0.9808393210455066
PG8085,Die Göttliche Komödie,Dante Alighieri,1265.0,1321.0,['de'],219.0,{'Italian poetry -- To 1400'},Text,559.99,98988.0,0.9620560067887016
PG50136,Die Oberheudorfer in der Stadt: Allerlei heitere Geschichten von den Oberheudorfer Buben und Mädeln,"Siebe, Josephine",1870.0,1941.0,['de'],1.0,"{'City and town life -- Juvenile fiction', 'Germany -- Juvenile fiction', ""Children's stories, German""}",Text,276.37,46876.0,0.9729072446454475
PG53780,Der Weihnacht-Abend,"Schilling, Gustav",,,['de'],4.0,set(),Text,128.93,20924.0,0.9704645383291913
PG3297,Schnock: ein niederländisches Gemälde,"Hebbel, Friedrich",1813.0,1863.0,['de'],15.0,"{'Germany -- Social life and customs -- 19th century -- Fiction', 'Germany, Northern -- Fiction'}",Text,103.11,17321.0,0.9759251775301657
PG32214,Αργία : διήγημα,"Faltaits, Kostas",1891.0,1944.0,['el'],10.0,{'Fiction'},Text,110.05,10394.0,0.9409274581489321
PG39319,Ορέστης,Euripides,,-406.0,['el'],24.0,"{'Orestes, King of Argos (Mythological character) -- Drama'}",Text,145.76,14727.0,0.9335913628030149
PG34182,Η Λύρα Ανδρέου Κάλβου και Ανέκδοτος Ύμνος Αντωνίου Μαρτελάου,"Martelaos, Antonios",1754.0,1819.0,['el'],14.0,"{'Greek poetry, Modern'}",Text,129.07,12242.0,0.8842509393889887
PG27668,Βάτραχοι,Aristophanes,-450.0,-388.0,['el'],57.0,"{'Dramatists -- Drama', 'Voyages to the otherworld -- Drama', 'Playwriting -- Drama', 'Dionysus (Greek deity) -- Drama', 'Comedies'}",Text,223.37,22029.0,0.9146125561759498
PG17839,Οιδίπους Τύραννος,Sophocles,-496.0,-406.0,['el'],159.0,"{'Tragedies', 'Oedipus (Greek mythological figure) -- Drama'}",Text,137.33,13746.0,0.9384548232213007
PG31808,Σαικσπείρου Τραγωδίαι : Μέρος Α'. Ρωμαίος και Ιουλιέτα,"Shakespeare, William",1564.0,1616.0,['el'],26.0,"{'Juliet (Fictitious character) -- Drama', 'Vendetta -- Drama', 'Conflict of generations -- Drama', 'Tragedies', 'Romeo (Fictitious character) -- Drama', 'Verona (Italy) -- Drama', 'Youth -- Drama'}",Text,323.33,32037.0,0.9009582670037769
PG36850,Βέρθερος,"Goethe, Johann Wolfgang von",1749.0,1832.0,['el'],28.0,"{'Unrequited love -- Fiction', 'Germany -- Social life and customs -- Fiction'}",Text,338.75,32628.0,0.9353929140615422
PG36191,"Νόμοι και Επινομίς, Τόμος Γ",Plato,-428.0,-348.0,['el'],7.0,"{'State, The -- Early works to 1800', 'Political science -- Early works to 1800'}",Text,337.14,31771.0,0.9327688772780208
PG35114,Πεζοί Ρυθμοί,"Papantoniou, Zacharias L.",1877.0,1940.0,['el'],11.0,"{'Greek literature, Modern'}",Text,62.24,6053.0,0.9529159094663803
PG40098,Τα ανέκδοτα του Βασιλέως Γεωργίου Α,,,,['el'],16.0,"{'George I, King of the Hellenes, 1845-1913'}",Text,190.0,16807.0,0.9117629559112275
PG27816,Περί Ψυχής,Aristotle,-384.0,-322.0,['el'],118.0,{'Psychology -- Early works to 1850'},Text,489.76,47641.0,0.950924623748452
PG42070,Πρωτοχρονιάτικα διηγήματα,"Papadiamantes, Alexandros",1851.0,1911.0,['el'],8.0,"{'Greek fiction, Modern', 'Short stories'}",Text,282.97,27131.0,0.8877667612693966
PG39476,"Πολιτεία, Τόμος 1",Plato,-428.0,-348.0,['el'],77.0,"{'Utopias -- Early works to 1800', 'Justice -- Early works to 1800', 'Political science -- Early works to 1800'}",Text,281.07,26616.0,0.942365494439435
PG39530,"Πολιτεία, Τόμος 4",Plato,-428.0,-348.0,['el'],30.0,"{'Utopias -- Early works to 1800', 'Justice -- Early works to 1800', 'Political science -- Early works to 1800'}",Text,343.68,32241.0,0.9427437114233429
PG34881,Μένων,Plato,-428.0,-348.0,['el'],13.0,"{'Virtue -- Early works to 1800', 'Socrates, 470 BC-399 BC'}",Text,137.68,13136.0,0.9521163215590743
PG31631,Ο αρχαιολόγος,"Karkavitsas, Andreas",1866.0,1922.0,['el'],14.0,"{'Greek fiction, Modern'}",Text,450.12,44689.0,0.9321309494506478
PG34133,Ποίος ήτον ο φονεύς του αδελφού μου,"Vizyenos, G. M. (Georgios M.)",1849.0,1896.0,['el'],15.0,"{'Greek fiction, Modern'}",Text,310.62,29732.0,0.8952979954258038
PG37721,"Ο Γάμος του Κρεντσίνσκη, Κωμωδία εις τρεις πράξεις - Πανδρολογήματα, Κωμωδία εις δύο πράξεις","Sukhovo-Kobylin, A. (Aleksandr)",1817.0,1903.0,['el'],16.0,{'Russian drama -- Translations into Greek'},Text,393.32,36914.0,0.8637102454353361
PG40123,"Οι ευτράπελες ιστορίες του, Νασρ-εν-ντιν Χότζα",,,,['el'],14.0,{'Nasreddin Hoca (Legendary character) -- Humor'},Text,310.19,32012.0,0.9601399475196801
PG32729,Ντόπιες Ζωγραφιές,"Chatzopoulos, D.",1872.0,1936.0,['el'],18.0,"{'Greek fiction, Modern', 'Short stories'}",Text,261.0,24765.0,0.9198465576418332
PG36284,"Νόμοι και Επινομίς, Τόμος Δ",Plato,-428.0,-348.0,['el'],22.0,"{'State, The -- Early works to 1800', 'Political science -- Early works to 1800'}",Text,300.06,28339.0,0.9333780302762977
PG31445,Διηγήματα του Γυλιού,"Karkavitsas, Andreas",1866.0,1922.0,['el'],12.0,{'Fiction'},Text,290.22,28789.0,0.9249018722428706
PG31436,Φίληβος,Plato,-428.0,-348.0,['el'],9.0,"{'Mind and body -- Early works to 1800', 'Pleasure -- Early works to 1800'}",Text,249.24,23073.0,0.9198630433840419
PG32740,Πεζογραφήματα,"Krystalles, Kostas",1868.0,1894.0,['el'],15.0,"{'Greek fiction, Modern'}",Text,201.44,19249.0,0.8780715881344485
PG42598,Πλουτάρχου Βίοι Παράλληλοι - Τόμος 2: Σόλων - Ποπλικόλας - Θεμιστοκλής - Καμίλλος - Περικλής - Φάβιος Μάξιμος,Plutarch,46.0,119.0,['el'],28.0,"{'Greece -- Biography -- Early works to 1800', 'Rome -- Biography -- Early works to 1800'}",Text,821.98,75729.0,0.891309802057336
PG37791,Η νεράιδα του Πάγου,"Andersen, H. C. (Hans Christian)",1805.0,1875.0,['el'],64.0,{'Fairy tales'},Text,250.22,23551.0,0.9057789478153794
PG36095,Ο Αυτοκράτωρ Ηράκλειος,"Karolides, Paulos",1849.0,1930.0,['el'],9.0,"{'Byzantine Empire -- History -- Heraclius, 610-641', 'Heraclius, Emperor of the East, approximately 575-641'}",Text,197.24,17296.0,0.9216581868640148
PG35978,Ο Πεντάρφανος,"Papadiamantes, Alexandros",1851.0,1911.0,['el'],12.0,"{'Greek fiction, Modern'}",Text,554.61,51059.0,0.8726179517812727
PG34434,Μάκβεθ,"Shakespeare, William",1564.0,1616.0,['el'],27.0,"{'Tragedies', 'Macbeth, King of Scotland, active 11th century -- Drama', 'Regicides -- Drama', 'Scotland -- Kings and rulers -- Drama'}",Text,312.94,30330.0,0.9010220903395978
PG31438,Ο Βασιλιάς Ανήλιαγος,"Polemes, Ioannes",1862.0,1924.0,['el'],9.0,{'Drama'},Text,117.25,12096.0,0.912119708994709
PG34132,Όταν σπάση τα δεσμά του: Δράμα σε μέρη τρία,"Nirvanas, Paulos",1866.0,1937.0,['el'],9.0,{'Drama'},Text,157.86,15870.0,0.929174543163201
PG28061,"Λουκιανός - Άπαντα, Τόμος Τέταρτος","Lucian, of Samosata",120.0,180.0,['el'],8.0,"{'Lucian, of Samosata -- Translations into Modern Greek'}",Text,479.44,45487.0,0.9183722821905159
PG32799,Διηγήματα της ξενιτειάς,"Christovasilis, Christos",1861.0,1937.0,['el'],8.0,"{'Greek fiction, Modern', 'Short stories'}",Text,270.82,27113.0,0.9193375871353225
PG32529,Διηγήματα,"Rhoides, Emmanouel D.",1835.0,1904.0,['el'],16.0,"{'Greek fiction, Modern', 'Short stories'}",Text,569.94,49220.0,0.8848232425843153
PG37098,"Το κεφάλαιον: Περίληψις Παύλου Λαφάργκ, μετά προλόγου Β. Παρέτο","Marx, Karl",1818.0,1883.0,['el'],125.0,"{'Socialism', 'Economics', 'Capital'}",Text,593.35,51591.0,0.9329728053342637
PG39963,Αθηναίων Πολιτεία,Aristotle,-384.0,-322.0,['el'],108.0,"{'Athens (Greece) -- Politics and government -- Early works to 1800', 'Constitutional history -- Greece -- Athens -- To 146 B.C.'}",Text,406.22,35814.0,0.9161780309376222
PG30616,Ομήρου Οδύσσεια Τόμος Δ,Homer,-750.0,-650.0,['el'],21.0,"{'Odysseus, King of Ithaca (Mythological character) -- Poetry', 'Epic poetry, Greek'}",Text,219.99,22386.0,0.885285446261056
PG31854,Λόγοι Φιλιππικοί Θεοδώρου : Δεληγιάννη Απαγγελθέντες εντός και εκτός του Συνδερίου Εμμέτρως δε Διασκευασθέντες,"Souris, Georgios",1853.0,1919.0,['el'],6.0,"{'Greek poetry, Modern'}",Text,42.97,4103.0,0.9434560077991714
PG42510,Ιστορία της Αλώσεως του Βυζαντίου υπό των Φράγκων και της αυτόθι εξουσίας αυτών,"Stamatiades, Epameinondas I.",1835.0,1901.0,['el'],15.0,"{'Latin Empire, 1204-1261', 'Crusades -- Fourth, 1202-1204'}",Text,759.1,64558.0,0.871991077790514
PG39462,Απολογία Σωκράτους,Plato,-428.0,-348.0,['el'],93.0,"{'Socrates, 470 BC-399 BC'}",Text,209.23,19572.0,0.9452789699570815
PG33442,Ο Αρχοντοχωριάτης,Molière,1622.0,1673.0,['el'],28.0,"{'France -- Social life and customs -- 17th century -- Drama', 'French drama', 'Comedies', 'Middle class -- France -- Drama'}",Text,160.59,15576.0,0.8840523882896765
PG33354,Η χολεριασμένη: Τα μετά θάνατον,"Papadiamantes, Alexandros",1851.0,1911.0,['el'],11.0,{'Fiction'},Text,417.94,39643.0,0.8880760790051208
PG32852,Αθανάσης Διάκος - Αστραπόγιαννος,"Valaorites, Aristoteles",1824.0,1879.0,['el'],26.0,"{'Diakos, Athanases, approximately 1788-1821 -- Poetry'}",Text,413.6,36928.0,0.8583730502599654
PG34874,Φαίδων,Plato,-428.0,-348.0,['el'],13.0,{'Immortality (Philosophy) -- Early works to 1800'},Text,350.99,34014.0,0.947139413182807
PG29835,"Πελοποννησιακός Πόλεμος, Τόμος τρίτος",Thucydides,-460.0,-395.0,['el'],16.0,"{'Greece -- History -- Peloponnesian War, 431-404 B.C.'}",Text,491.54,43375.0,0.9209682997118156
PG38800,Μαλβίνα: Ρωμαντικό Μυθιστόρημα του 18ου αιώνος,"Cottin, Madame (Sophie)",1770.0,1807.0,['el'],27.0,{'French fiction -- Translations into Greek'},Text,751.26,72202.0,0.900570621312429
PG32211,Η Φωτεινή - Ο μαγευμένος εργαλειός - Η καλή Νεράιδα,"Papadopoulou, Arsinoe",1853.0,1943.0,['el'],12.0,"{""Children's stories, Greek (Modern)"", 'Greek language, Modern -- Readers'}",Text,80.25,7960.0,0.9251256281407035
